Index,Balance,Price,Q,Name,UID,Bounty,Q_Max,Time
809,33118.0,100.0,99,JOBEN 20%,91280,20,275,2017-01-22 18:12:33.364000
810,12414.0,100.0,99,BETARAYRYAN39%BONUS,17163,39,89,2017-01-22 18:12:33.364000
813,33258.0,100.0,99,+25% MTGO +100% TIX,3127,100,166,2017-01-22 18:12:33.364000
820,3067.0,100.0,99,+10% ALL CARDZ,81088,10,27,2017-01-22 18:12:33.364000
824,9645.0,100.0,24,SARLUND 20% WANT,128428,20,80,2017-01-22 18:12:33.364000
828,2102.0,100.0,20,RAY- 20%BONUS,11781,20,17,2017-01-22 18:12:33.364000
831,1062.0,100.0,10,100% MTGO 10% PAPER,47642,100,5,2017-01-22 18:12:33.364000
833,45048.0,100.0,1,WKDWRLOCK 30% BNTY,5620,30,346,2017-01-22 18:12:33.364000
835,16029.0,100.0,99,CUBELANDS 50% BONUS,11887,50,106,2017-01-22 18:12:33.364000
837,6582.0,100.0,99,+50% ALL! TIX + 150%,9169,150,26,2017-01-22 18:12:33.364000
838,6582.0,100.0,1,+50% ALL! TIX + 150%,9169,150,26,2017-01-22 18:12:33.364000
839,6582.0,100.0,99,+50% ALL! TIX + 150%,9169,150,26,2017-01-22 18:12:33.364000
840,6582.0,100.0,88,+50% ALL! TIX + 150%,9169,150,26,2017-01-22 18:12:33.364000
844,1030.0,100.0,77,+20% ALL! TIX + 120%,71074,120,4,2017-01-22 18:12:33.364000
845,996.0,100.0,1,AETHER HUBS+15%,123268,15,8,2017-01-22 18:12:33.364000
850,2841.0,100.0,53,LOPSIDED +70% TIX,75021,70,16,2017-01-22 18:12:33.364000
857,631.0,100.0,86,70%TIX,113928,70,3,2017-01-22 18:12:33.364000
860,6582.0,100.0,44,+50% ALL! TIX + 150%,9169,150,26,2017-01-22 18:12:33.364000
863,14630.0,100.0,36,MCQUACKS+50% ON ALL,18500,50,97,2017-01-22 18:12:33.364000
864,157204.0,100.0,99,+30% MTGO/+20% PAPER,7323,30,1209,2017-01-22 18:12:33.364000
865,157204.0,100.0,99,+30% MTGO/+20% PAPER,7323,30,1209,2017-01-22 18:12:33.364000
866,4981.0,100.0,5,CHAUNCYJAY(+100%TIX),108746,100,24,2017-01-22 18:12:33.364000
868,6582.0,100.0,99,+50% ALL! TIX + 150%,9169,150,26,2017-01-22 18:12:33.364000
869,6582.0,100.0,99,+50% ALL! TIX + 150%,9169,150,26,2017-01-22 18:12:33.364000
870,6582.0,100.0,99,+50% ALL! TIX + 150%,9169,150,26,2017-01-22 18:12:33.364000
874,631.0,100.0,95,70%TIX,113928,70,3,2017-01-22 18:12:33.364000
876,3527.0,100.0,10,25% CARDS 50% TIX,142516,50,23,2017-01-22 18:12:33.364000
877,20284.0,100.0,99,ANDREWLEE +20%,87770,20,169,2017-01-22 18:12:33.364000
878,21624.0,100.0,99,+50%TIX+20%OTHER,157280,50,144,2017-01-22 18:12:33.364000
885,4075.0,100.0,11,+50%MGO/350PP ANYTIX,118605,50,27,2017-01-22 18:12:33.364000
886,9323.0,100.0,75,SNUFF 10% BONUS,50647,10,84,2017-01-22 18:12:33.364000
887,6582.0,100.0,99,+50% ALL! TIX + 150%,9169,150,26,2017-01-22 18:12:33.364000
895,19186.0,100.0,20,+20% FOR ALL WANTS!!,149862,20,159,2017-01-22 18:12:33.364000
899,6582.0,100.0,26,+50% ALL! TIX + 150%,9169,150,26,2017-01-22 18:12:33.364000
909,3111.0,100.0,60,100% BONUS TIX MTGO,42227,100,15,2017-01-22 18:12:33.364000
912,409.0,100.0,47,JET 100% MTGO TIX,15823,100,2,2017-01-22 18:12:33.364000
913,6582.0,100.0,99,+50% ALL! TIX + 150%,9169,150,26,2017-01-22 18:12:33.364000
915,6582.0,100.0,99,+50% ALL! TIX + 150%,9169,150,26,2017-01-22 18:12:33.364000
916,6582.0,100.0,99,+50% ALL! TIX + 150%,9169,150,26,2017-01-22 18:12:33.364000
919,25236.0,100.0,29,+50%MTGO / +120%TIX!,49304,120,114,2017-01-22 18:12:33.364000
921,25406.0,100.0,94,HAWAUZDA | +100%MTGO,92329,100,127,2017-01-22 18:12:33.364000
922,10104.0,100.0,99,+30% LEOVOLD,10979,30,77,2017-01-22 18:12:33.364000
930,1319.0,100.0,12,DGN +60%,66302,60,8,2017-01-22 18:12:33.364000
934,33665.0,100.0,99,30%-100% BONUS,5107,100,168,2017-01-22 18:12:33.364000
936,18331.0,100.0,99,OLIVERGIBSON +45%,120124,45,126,2017-01-22 18:12:33.364000
940,10492.0,100.0,10,DANIEL MTGO BONUS50%,122840,50,69,2017-01-22 18:12:33.364000
942,10185.0,100.0,50,MOUX (+20% ON WANTS),57183,20,84,2017-01-22 18:12:33.364000
943,17753.0,100.0,98,100% BONUS MTGO,103449,100,88,2017-01-22 18:12:33.364000
947,115267.0,100.0,1,DARKWING (NOW +10%),68562,10,1047,2017-01-22 18:12:33.364000
951,5440.0,100.0,20,BRUNO COLAR +10% ALL,165332,10,49,2017-01-22 18:12:33.364000
954,7026.0,100.0,46,50% TIX MOL,170836,50,46,2017-01-22 18:12:33.364000
956,6927.0,100.0,45,HALLUZ(120% TIX),39282,120,31,2017-01-22 18:12:33.364000
961,16470.0,100.0,99,!~10% BONUS~!,1619,10,149,2017-01-22 18:12:33.364000
0,61666.0,100.0,99,PETER TWIEG +30% ALL,6918,30,474,2017-01-23 13:55:57.892000
1,10185.0,100.0,50,MOUX (+20% ON WANTS),57183,20,84,2017-01-23 13:55:57.892000
13,20039.0,100.0,42,+50% ALL! TIX + 150%,9169,150,80,2017-01-23 13:55:57.892000
20,20039.0,100.0,99,+50% ALL! TIX + 150%,9169,150,80,2017-01-23 13:55:57.892000
29,20039.0,100.0,99,+50% ALL! TIX + 150%,9169,150,80,2017-01-23 13:55:57.892000
31,13730.0,100.0,99,+30%GAMRAJ,101416,30,105,2017-01-23 13:55:57.892000
32,1326.0,100.0,99,45% MTGO 100% TIX,92554,100,6,2017-01-23 13:55:57.892000
35,3300.0,100.0,36,KAMIKEN 50% BONUS,587,50,22,2017-01-23 13:55:57.892000
37,957.0,100.0,99,+20% ALL! TIX + 120%,71074,120,4,2017-01-23 13:55:57.892000
38,18765.0,100.0,99,PMTW +40%ONTRADES,77534,40,134,2017-01-23 13:55:57.892000
42,65848.0,100.0,50,LUNARCH(+35% TIX),87189,35,487,2017-01-23 13:55:57.892000
43,6713.0,100.0,45,+50%MTGO/+60%MTGOTIX,131331,60,41,2017-01-23 13:55:57.892000
44,1298.0,100.0,10,TRUGAMER - TIX + 29%,115283,29,10,2017-01-23 13:55:57.892000
50,60539.0,100.0,98,AGING GOBLIN 15%MTGO,47575,15,526,2017-01-23 13:55:57.892000
53,4716.0,100.0,99,BAHAM 50% BONUS,33878,50,31,2017-01-23 13:55:57.892000
54,3312.0,100.0,50,20% FOR ALL WANTS,50416,20,27,2017-01-23 13:55:57.892000
55,39605.0,100.0,99,MTGO 30% BONUS!!!,51970,30,304,2017-01-23 13:55:57.892000
56,12076.0,100.0,20,+25%FOILS +10/20%ALL,93487,25,96,2017-01-23 13:55:57.892000
61,7869.0,100.0,70,10% ALL MTGO,9591,10,71,2017-01-23 13:55:57.892000
62,801516.0,100.0,76,KOALAPANDA + 15% ALL,30020,15,6969,2017-01-23 13:55:57.892000
65,2560.0,100.0,24,TIX+100% PLZ READ,10063,100,12,2017-01-23 13:55:57.892000
66,10578.0,100.0,99,100%BONUSREADPROFILE,10347,100,52,2017-01-23 13:55:57.892000
68,16985.0,100.0,99,+100% TIX +50% PAPER,5260,100,84,2017-01-23 13:55:57.892000
69,7869.0,100.0,50,10% ALL MTGO,9591,10,71,2017-01-23 13:55:57.892000
73,157204.0,100.0,99,+30% MTGO/+20% PAPER,7323,30,1209,2017-01-23 13:55:57.892000
75,7508.0,100.0,15,20-60% EXTRA,41621,60,46,2017-01-23 13:55:57.892000
78,12446.0,100.0,75,DAVERS +10% ALL,89776,10,113,2017-01-23 13:55:57.892000
80,20039.0,100.0,99,+50% ALL! TIX + 150%,9169,150,80,2017-01-23 13:55:57.892000
81,20039.0,100.0,99,+50% ALL! TIX + 150%,9169,150,80,2017-01-23 13:55:57.892000
82,20039.0,100.0,1,+50% ALL! TIX + 150%,9169,150,80,2017-01-23 13:55:57.892000
83,4751.0,100.0,50,DANIEL MTGO BONUS50%,122840,50,31,2017-01-23 13:55:57.892000
91,1661.0,100.0,37,+50%MGO/350PP ANYTIX,118605,50,11,2017-01-23 13:55:57.892000
94,15590.0,100.0,60,ANGELMAGIC 120% 4TIX,37773,120,70,2017-01-23 13:55:57.892000
100,1131.0,100.0,40,20%+ PAPER/MTGO MN,82304,20,9,2017-01-23 13:55:57.892000
101,5630.0,100.0,53,MTGO +30%,149880,30,43,2017-01-23 13:55:57.892000
109,10971.0,100.0,40,KURDT30%MTGO 65% TIX,68318,65,66,2017-01-23 13:55:57.892000
115,25677.0,100.0,99,20% BON. ALL WANTS,38293,20,213,2017-01-23 13:55:57.892000
116,1326.0,100.0,99,45% MTGO 100% TIX,92554,100,6,2017-01-23 13:55:57.892000
117,1326.0,100.0,99,45% MTGO 100% TIX,92554,100,6,2017-01-23 13:55:57.892000
124,1311.0,100.0,42,DTJW(+5-10%/+70%TIX),48575,70,7,2017-01-23 13:55:57.892000
126,14980.0,100.0,99,ESPERFERRO +10% ALL,43306,10,136,2017-01-23 13:55:57.892000
128,1692.0,100.0,99,WOODEND 25% ON MTGO,1803,25,13,2017-01-23 13:55:57.892000
143,8357.0,100.0,20,DECIPIO - 15% BONUS,134314,15,72,2017-01-23 13:55:57.892000
144,43451.0,100.0,99,50%BONUS!WANTSP+MP,22998,50,289,2017-01-23 13:55:57.892000
145,3013.0,100.0,14,100% BONUS TIX MTGO,42227,100,15,2017-01-23 13:55:57.892000
148,23275.0,100.0,99,"+50% CARDS, 30% MTGO",146333,50,155,2017-01-23 13:55:57.892000
152,11989.0,100.0,20,TIX200PPEACH50%RHINO,150834,50,79,2017-01-23 13:55:57.892000
153,9887.0,100.0,99,25% FOR MTGO,21428,25,79,2017-01-23 13:55:57.892000
154,3192.0,100.0,94,500TICKET/+20% PAPER,167648,20,26,2017-01-23 13:55:57.892000
155,38025.0,100.0,99,30% MTGO WANTS,42242,30,292,2017-01-23 13:55:57.892000
157,18579.0,100.0,40,MACHOOGA (UP 2 50%),51531,50,123,2017-01-23 13:55:57.892000
158,2079.0,100.0,23,+200% TIX,157293,200,6,2017-01-23 13:55:57.892000
161,1661.0,100.0,33,+50%MGO/350PP ANYTIX,118605,50,11,2017-01-23 13:55:57.892000
165,20039.0,100.0,99,+50% ALL! TIX + 150%,9169,150,80,2017-01-23 13:55:57.892000
167,733.0,100.0,5,140% MTGO TIX,119812,140,3,2017-01-23 13:55:57.892000
173,8193.0,100.0,97,CR BONUS 30% MTGO,6130,30,63,2017-01-23 13:55:57.892000
174,23665.0,100.0,50,20% BONUS - SP OK,150159,20,197,2017-01-23 13:55:57.892000
176,3441.0,100.0,5,FUZZYJCT (+20-30%),86600,30,26,2017-01-23 13:55:57.892000
178,1114.0,100.0,43,FALARGH +30% MTGO,122835,30,8,2017-01-23 13:55:57.892000
180,864.0,100.0,20,30% BONUS ON DORAN,144635,30,6,2017-01-23 13:55:57.892000
181,20039.0,100.0,99,+50% ALL! TIX + 150%,9169,150,80,2017-01-23 13:55:57.892000
182,20039.0,100.0,99,+50% ALL! TIX + 150%,9169,150,80,2017-01-23 13:55:57.892000
184,20039.0,100.0,99,+50% ALL! TIX + 150%,9169,150,80,2017-01-23 13:55:57.892000
185,8509.0,100.0,15,EVERYTHING30%BONUS,91498,30,65,2017-01-23 13:55:57.892000
187,18643.0,100.0,40,+5% PAPER/+30% MTGO,165403,30,143,2017-01-23 13:55:57.892000
188,10313.0,100.0,99,DB 30%MTGO/ 20%PAPER,90379,30,79,2017-01-23 13:55:57.892000
197,32805.0,100.0,99,10% BONUS MTGO CARDS,32523,10,298,2017-01-23 13:55:57.892000
199,9853.0,100.0,99,20% BONUS TIX MTGO,27929,20,82,2017-01-23 13:55:57.892000
200,9853.0,100.0,99,20% BONUS TIX MTGO,27929,20,82,2017-01-23 13:55:57.892000
214,38158.0,100.0,99,THANTY +50% BONUS,25925,50,254,2017-01-23 13:55:57.892000
216,20039.0,100.0,99,+50% ALL! TIX + 150%,9169,150,80,2017-01-23 13:55:57.892000
217,20039.0,100.0,99,+50% ALL! TIX + 150%,9169,150,80,2017-01-23 13:55:57.892000
219,43294.0,100.0,10,50% OR MORE BOUNTIES,26522,50,288,2017-01-23 13:55:57.892000
220,14330.0,100.0,50,KHASI +20% MTGO,75318,20,119,2017-01-23 13:55:57.892000
222,3599.0,100.0,50,KONDA - 25% BONUS,107198,25,28,2017-01-23 13:55:57.892000
225,65848.0,100.0,50,LUNARCH(+35% TIX),87189,35,487,2017-01-23 13:55:57.892000
226,65848.0,100.0,50,LUNARCH(+35% TIX),87189,35,487,2017-01-23 13:55:57.892000
228,373.0,100.0,5,LEALD 12%ALL 210/TIX,141054,12,3,2017-01-23 13:55:57.892000
229,5850.0,100.0,20,+10% BONUS ON WANTS!,17285,10,53,2017-01-23 13:55:57.892000
230,7390.0,100.0,34,+30% TIX +30% MTGO,90795,30,56,2017-01-23 13:55:57.892000
235,3005.0,100.0,20,15% BONUS TIX,17977,15,26,2017-01-23 13:55:57.892000
250,34380.0,100.0,99,+35% BONUS ALL,102511,35,254,2017-01-23 13:55:57.892000
254,20039.0,100.0,99,+50% ALL! TIX + 150%,9169,150,80,2017-01-23 13:55:57.892000
255,13730.0,100.0,99,+30%GAMRAJ,101416,30,105,2017-01-23 13:55:57.892000
256,1068.0,100.0,20,10% ALL!,102596,10,9,2017-01-23 13:55:57.892000
257,23958.0,100.0,20,BENOLITAS +15%,64704,15,208,2017-01-23 13:55:57.892000
263,2079.0,100.0,89,+200% TIX,157293,200,6,2017-01-23 13:55:57.892000
266,15062.0,100.0,50,TIEGSTER180%BONUSTIX,84908,180,53,2017-01-23 13:55:57.892000
275,5235.0,100.0,99,NICSOR 50%MTGO READ,148509,50,34,2017-01-23 13:55:57.892000
281,20218.0,100.0,99,SEATHIEF 20% ON ALL,47013,20,168,2017-01-23 13:55:57.892000
291,1017.0,100.0,10,25% CARDS 50% TIX,142516,50,6,2017-01-23 13:55:57.892000
293,20039.0,100.0,99,+50% ALL! TIX + 150%,9169,150,80,2017-01-23 13:55:57.892000
294,20039.0,100.0,1,+50% ALL! TIX + 150%,9169,150,80,2017-01-23 13:55:57.892000
297,65848.0,100.0,50,LUNARCH(+35% TIX),87189,35,487,2017-01-23 13:55:57.892000
298,65848.0,100.0,50,LUNARCH(+35% TIX),87189,35,487,2017-01-23 13:55:57.892000
300,9323.0,100.0,99,SNUFF 10% BONUS,50647,10,84,2017-01-23 13:55:57.892000
301,20039.0,100.0,99,+50% ALL! TIX + 150%,9169,150,80,2017-01-23 13:55:57.892000
310,1193.0,100.0,99,50% BONUS EVERYTHING,70671,50,7,2017-01-23 13:55:57.892000
312,2232.0,100.0,9,MTGDRAFTS +25%,40936,25,17,2017-01-23 13:55:57.892000
314,34380.0,100.0,99,+35% BONUS ALL,102511,35,254,2017-01-23 13:55:57.892000
315,5440.0,100.0,20,BRUNO COLAR +10% ALL,165332,10,49,2017-01-23 13:55:57.892000
316,2019.0,100.0,15,+100% MTGO TICKETS,88878,100,10,2017-01-23 13:55:57.892000
318,2112.0,100.0,30,50% BONUS ALL WANTS2,89402,50,14,2017-01-23 13:55:57.892000
319,22474.0,100.0,99,TRONACUS- 20% BONUS,114253,20,187,2017-01-23 13:55:57.892000
323,20039.0,100.0,99,+50% ALL! TIX + 150%,9169,150,80,2017-01-23 13:55:57.892000
324,20039.0,100.0,99,+50% ALL! TIX + 150%,9169,150,80,2017-01-23 13:55:57.892000
325,20039.0,100.0,99,+50% ALL! TIX + 150%,9169,150,80,2017-01-23 13:55:57.892000
327,426.0,100.0,2,DUSTY10%ONFOIL BLAND,170796,10,3,2017-01-23 13:55:57.892000
328,418.0,100.0,99,25% BONUSES (READ),104683,25,3,2017-01-23 13:55:57.892000
344,117292.0,100.0,1,DARKWING (NOW +10%),68562,10,1066,2017-01-23 13:55:57.892000
346,15797.0,100.0,28,PHOENIXKANE ~ 10%,92057,10,143,2017-01-23 13:55:57.892000
351,10866.0,100.0,99,NEIL R +15%FOR FOW,92484,15,94,2017-01-23 13:55:57.892000
354,3013.0,100.0,60,100% BONUS TIX MTGO,42227,100,15,2017-01-23 13:55:57.892000
355,18601.0,100.0,80,30% MTGO 30%BOOSTERS,100457,30,143,2017-01-23 13:55:57.892000
357,4891.0,100.0,48,CRAZY 10%-20% BONUS!,64003,20,40,2017-01-23 13:55:57.892000
360,23275.0,100.0,99,"+50% CARDS, 30% MTGO",146333,50,155,2017-01-23 13:55:57.892000
362,8348.0,100.0,25,LEO 10%ALL 100%TICKS,147326,100,41,2017-01-23 13:55:57.892000
364,5971.0,100.0,66,DURNZANS(+25% ALL),28437,25,47,2017-01-23 13:55:57.892000
367,4701.0,100.0,50,MFOERT (10-30%),78546,30,36,2017-01-23 13:55:57.892000
370,154114.0,100.0,99,WOLVEN +50% ALL!,153587,50,1027,2017-01-23 13:55:57.892000
372,11488.0,100.0,50,+35% WALLYTCW,23661,35,85,2017-01-23 13:55:57.892000
374,73840.0,100.0,99,20% DREDGE,121223,20,615,2017-01-23 13:55:57.892000
385,23852.0,100.0,50,*30% BONUS ALL,131447,30,183,2017-01-23 13:55:57.892000
387,2560.0,100.0,73,TIX+100% PLZ READ,10063,100,12,2017-01-23 13:55:57.892000
392,44330.0,100.0,1,WKDWRLOCK 30% BNTY,5620,30,341,2017-01-23 13:55:57.892000
393,44330.0,100.0,1,WKDWRLOCK 30% BNTY,5620,30,341,2017-01-23 13:55:57.892000
394,44330.0,100.0,1,WKDWRLOCK 30% BNTY,5620,30,341,2017-01-23 13:55:57.892000
395,157204.0,100.0,99,+30% MTGO/+20% PAPER,7323,30,1209,2017-01-23 13:55:57.892000
400,8130.0,100.0,30,CLAKIN50%MTGO100%TIX,105056,100,40,2017-01-23 13:55:57.892000
408,6414.0,100.0,50,10% ON ALL WNTS,54423,10,58,2017-01-23 13:55:57.892000
409,9076.0,100.0,99,UP TO 40% ON WANTS,43368,40,64,2017-01-23 13:55:57.892000
413,2179.0,100.0,20,CHR15+15%+MTGO BONUS,66671,15,18,2017-01-23 13:55:57.892000
418,20039.0,100.0,99,+50% ALL! TIX + 150%,9169,150,80,2017-01-23 13:55:57.892000
419,20039.0,100.0,99,+50% ALL! TIX + 150%,9169,150,80,2017-01-23 13:55:57.892000
420,20039.0,100.0,99,+50% ALL! TIX + 150%,9169,150,80,2017-01-23 13:55:57.892000
421,20039.0,100.0,99,+50% ALL! TIX + 150%,9169,150,80,2017-01-23 13:55:57.892000
422,36077.0,100.0,99,NICSIM 30% ON ALL,85615,30,277,2017-01-23 13:55:57.892000
428,13254.0,100.0,99,SKURKEFINN 50% BONUS,28681,50,88,2017-01-23 13:55:57.892000
433,5160.0,100.0,46,NISUS (30% BONUS),36578,30,39,2017-01-23 13:55:57.892000
434,32805.0,100.0,99,10% BONUS MTGO CARDS,32523,10,298,2017-01-23 13:55:57.892000
436,9853.0,100.0,99,20% BONUS TIX MTGO,27929,20,82,2017-01-23 13:55:57.892000
437,9853.0,100.0,99,20% BONUS TIX MTGO,27929,20,82,2017-01-23 13:55:57.892000
438,683.0,100.0,10,+15%-60% ONALL CWMTG,142401,60,4,2017-01-23 13:55:57.892000
440,21894.0,100.0,99,DRE (+20% ALL),104807,20,182,2017-01-23 13:55:57.892000
452,13657.0,100.0,99,+30% ALL WANTS!!,37605,30,105,2017-01-23 13:55:57.892000
454,65848.0,100.0,50,LUNARCH(+35% TIX),87189,35,487,2017-01-23 13:55:57.892000
455,10104.0,100.0,99,+30% LEOVOLD,10979,30,77,2017-01-23 13:55:57.892000
461,6336.0,100.0,99,40% TIX REST 20-100%,81190,100,31,2017-01-23 13:55:57.892000
463,18864.0,100.0,20,YMS 50% MTGO 50% TIX,38968,50,125,2017-01-23 13:55:57.892000
466,20039.0,100.0,34,+50% ALL! TIX + 150%,9169,150,80,2017-01-23 13:55:57.892000
468,5630.0,100.0,14,MTGO +30%,149880,30,43,2017-01-23 13:55:57.892000
469,20039.0,100.0,76,+50% ALL! TIX + 150%,9169,150,80,2017-01-23 13:55:57.892000
470,20039.0,100.0,99,+50% ALL! TIX + 150%,9169,150,80,2017-01-23 13:55:57.892000
471,33727.0,100.0,12,+25% BOUNTY MTGO TOO,170056,25,269,2017-01-23 13:55:57.892000
472,1326.0,100.0,99,45% MTGO 100% TIX,92554,100,6,2017-01-23 13:55:57.892000
473,1326.0,100.0,99,45% MTGO 100% TIX,92554,100,6,2017-01-23 13:55:57.892000
476,10404.0,100.0,50,+50%MTGO +120%TIX,138603,120,47,2017-01-23 13:55:57.892000
477,6927.0,100.0,45,HALLUZ(120% TIX),39282,120,31,2017-01-23 13:55:57.892000
480,1114.0,100.0,99,FALARGH +30% MTGO,122835,30,8,2017-01-23 13:55:57.892000
482,74641.0,100.0,30,RATHJI 10% OR RECIP,36439,10,678,2017-01-23 13:55:57.892000
484,4149.0,100.0,99,PIKACHU +20%ALL,130834,20,34,2017-01-23 13:55:57.892000
486,8482.0,100.0,50,WICKET 35% BONUS ALL,61077,35,62,2017-01-23 13:55:57.892000
489,6029.0,100.0,5,CHRIS (25% BONUS),141108,25,48,2017-01-23 13:55:57.892000
490,9515.0,100.0,50,+25% ON ALL TRADES,46129,25,76,2017-01-23 13:55:57.892000
492,2827.0,100.0,18,PYROTRON 41%EVENTTIX,160095,41,20,2017-01-23 13:55:57.892000
496,5139.0,100.0,25,PIGEONOFDOOM +20%,164958,20,42,2017-01-23 13:55:57.892000
501,5240.0,100.0,52,KESSONE 10%,80247,10,47,2017-01-23 13:55:57.892000
503,44330.0,100.0,1,WKDWRLOCK 30% BNTY,5620,30,341,2017-01-23 13:55:57.892000
504,44330.0,100.0,1,WKDWRLOCK 30% BNTY,5620,30,341,2017-01-23 13:55:57.892000
510,20039.0,100.0,99,+50% ALL! TIX + 150%,9169,150,80,2017-01-23 13:55:57.892000
512,20039.0,100.0,99,+50% ALL! TIX + 150%,9169,150,80,2017-01-23 13:55:57.892000
513,20039.0,100.0,99,+50% ALL! TIX + 150%,9169,150,80,2017-01-23 13:55:57.892000
514,801516.0,100.0,99,KOALAPANDA + 15% ALL,30020,15,6969,2017-01-23 13:55:57.892000
518,14798.0,100.0,20,ZLEPT +25-50% ON ALL,6952,50,98,2017-01-23 13:55:57.892000
520,732.0,100.0,4,30% BONUS - READ,173813,30,5,2017-01-23 13:55:57.892000
527,631.0,100.0,89,70%TIX,113928,70,3,2017-01-23 13:55:57.892000
531,957.0,100.0,77,+20% ALL! TIX + 120%,71074,120,4,2017-01-23 13:55:57.892000
537,996.0,100.0,1,AETHER HUBS+15%,123268,15,8,2017-01-23 13:55:57.892000
543,3198.0,100.0,30,ROOK +15% ON TICKETS,8357,15,27,2017-01-23 13:55:57.892000
544,107045.0,100.0,98,PLUS (10% BONUS ALL),99003,10,973,2017-01-23 13:55:57.892000
549,15851.0,100.0,99,SCABER 15%BONUS,51179,15,137,2017-01-23 13:55:57.892000
551,631.0,100.0,76,70%TIX,113928,70,3,2017-01-23 13:55:57.892000
557,35005.0,100.0,89,25%MTGOWANTS 85% TIX,4752,85,189,2017-01-23 13:55:57.892000
562,957.0,100.0,99,+20% ALL! TIX + 120%,71074,120,4,2017-01-23 13:55:57.892000
563,957.0,100.0,1,+20% ALL! TIX + 120%,71074,120,4,2017-01-23 13:55:57.892000
566,18331.0,100.0,99,OLIVERGIBSON +45%,120124,45,126,2017-01-23 13:55:57.892000
567,957.0,100.0,99,+20% ALL! TIX + 120%,71074,120,4,2017-01-23 13:55:57.892000
575,790.0,100.0,97,HAVES 25%MTGO 50%COS,35487,50,5,2017-01-23 13:55:57.892000
576,6256.0,100.0,30,SHINGO +10%,6638,10,56,2017-01-23 13:55:57.892000
579,3067.0,100.0,99,+10% ALL CARDZ,81088,10,27,2017-01-23 13:55:57.892000
589,25940.0,100.0,50,SLOGY (+50% BONUS),7258,50,172,2017-01-23 13:55:57.892000
591,13484.0,100.0,99,41% MTGO 81% TIXS,104806,81,74,2017-01-23 13:55:57.892000
593,20039.0,100.0,99,+50% ALL! TIX + 150%,9169,150,80,2017-01-23 13:55:57.892000
594,20039.0,100.0,99,+50% ALL! TIX + 150%,9169,150,80,2017-01-23 13:55:57.892000
595,20039.0,100.0,99,+50% ALL! TIX + 150%,9169,150,80,2017-01-23 13:55:57.892000
597,33665.0,100.0,99,30%-100% BONUS,5107,100,168,2017-01-23 13:55:57.892000
598,83115.0,100.0,35,THOMAS D 20%+!,1357,20,692,2017-01-23 13:55:57.892000
599,20039.0,100.0,99,+50% ALL! TIX + 150%,9169,150,80,2017-01-23 13:55:57.892000
601,306.0,100.0,3,NHIV; 50% ON WANTS,160378,50,2,2017-01-23 13:55:57.892000
602,32095.0,100.0,1,JOBEN 20%,91280,20,267,2017-01-23 13:55:57.892000
606,45960.0,100.0,99,+20% ALL +50% TOKENS,171534,50,306,2017-01-23 13:55:57.892000
612,24773.0,100.0,29,+50%MTGO / +120%TIX!,49304,120,112,2017-01-23 13:55:57.892000
613,20039.0,100.0,99,+50% ALL! TIX + 150%,9169,150,80,2017-01-23 13:55:57.892000
614,20039.0,100.0,99,+50% ALL! TIX + 150%,9169,150,80,2017-01-23 13:55:57.892000
615,20039.0,100.0,99,+50% ALL! TIX + 150%,9169,150,80,2017-01-23 13:55:57.892000
616,20039.0,100.0,99,+50% ALL! TIX + 150%,9169,150,80,2017-01-23 13:55:57.892000
618,19406.0,100.0,10,"+10% STD/+20MOD,PATH",108529,10,176,2017-01-23 13:55:57.892000
619,3513.0,100.0,36,THE DAVER (ALL+20%),29509,20,29,2017-01-23 13:55:57.892000
621,1661.0,100.0,7,+50%MGO/350PP ANYTIX,118605,50,11,2017-01-23 13:55:57.892000
639,1193.0,100.0,99,50% BONUS EVERYTHING,70671,50,7,2017-01-23 13:55:57.892000
640,168496.0,100.0,99,UNDTERRED 25% BONUS,90992,25,1347,2017-01-23 13:55:57.892000
643,20039.0,100.0,26,+50% ALL! TIX + 150%,9169,150,80,2017-01-23 13:55:57.892000
649,20039.0,100.0,44,+50% ALL! TIX + 150%,9169,150,80,2017-01-23 13:55:57.892000
656,20039.0,100.0,99,+50% ALL! TIX + 150%,9169,150,80,2017-01-23 13:55:57.892000
657,1326.0,100.0,99,45% MTGO 100% TIX,92554,100,6,2017-01-23 13:55:57.892000
658,1326.0,100.0,99,45% MTGO 100% TIX,92554,100,6,2017-01-23 13:55:57.892000
662,2019.0,100.0,50,+100% MTGO TICKETS,88878,100,10,2017-01-23 13:55:57.892000
663,21547.0,100.0,99,+50% ON SAHEELI!,123699,50,143,2017-01-23 13:55:57.892000
666,3366.0,100.0,20,25% BONUS EVERYTHING,82212,25,26,2017-01-23 13:55:57.892000
668,418.0,100.0,99,25% BONUSES (READ),104683,25,3,2017-01-23 13:55:57.892000
674,10564.0,100.0,30,MONEYSHOT 40% BONUS!,13362,40,75,2017-01-23 13:55:57.892000
676,9352.0,100.0,99,DARXIDE (+20% - 25%),53835,25,74,2017-01-23 13:55:57.892000
677,157204.0,100.0,99,+30% MTGO/+20% PAPER,7323,30,1209,2017-01-23 13:55:57.892000
679,20039.0,100.0,99,+50% ALL! TIX + 150%,9169,150,80,2017-01-23 13:55:57.892000
680,20039.0,100.0,99,+50% ALL! TIX + 150%,9169,150,80,2017-01-23 13:55:57.892000
681,20039.0,100.0,99,+50% ALL! TIX + 150%,9169,150,80,2017-01-23 13:55:57.892000
